Order Date,Segment,Market,Sales,Profit
2011-09-20,Corporate,APAC,67.63499999999999,17.955
2013-12-10,Consumer,APAC,44.022,2.382000000000005
2011-10-26,Consumer,APAC,23.175,-11.624999999999996
2012-07-03,Home Office,APAC,63.0,18.27
2012-11-07,Consumer,APAC,22.815,2.535
2012-06-01,Corporate,US,42.24,13.199999999999998
2012-12-21,Consumer,US,50.88,14.628000000000004
2012-12-12,Consumer,US,36.44,16.397999999999996
2012-04-24,Corporate,Africa,77.22,33.96
2011-09-12,Consumer,Africa,81.43200000000002,-78.88799999999998
2012-04-23,Consumer,EMEA,52.74000000000001,21.6
2014-02-28,Home Office,Canada,48.39000000000001,15.0
2012-09-21,Consumer,LATAM,34.96,-8.74
2011-11-24,Corporate,LATAM,44.432,11.092
2011-12-01,Corporate,LATAM,64.824,-16.216000000000008
2013-03-06,Home Office,LATAM,37.152,-7.488000000000002
2014-06-06,Home Office,LATAM,32.96,4.56
2014-11-25,Consumer,LATAM,29.231999999999992,3.851999999999998
2013-09-12,Consumer,LATAM,66.47999999999999,26.56
2014-12-04,Consumer,LATAM,43.12799999999999,-24.47199999999999
2013-08-30,Home Office,EU,92.64,24.06
2012-11-28,Consumer,EU,53.16,9.48
2013-09-24,Consumer,EU,49.728,-24.91200000000001
2013-05-21,Consumer,APAC,51.408,9.048
2011-11-22,Corporate,APAC,29.0334,-9.366600000000002
2012-12-18,Consumer,APAC,19.8,0.0
2013-09-12,Home Office,APAC,43.2087,12.9987
2014-11-08,Consumer,APAC,22.53,-17.130000000000003
2014-08-19,Consumer,APAC,47.84400000000001,10.073999999999998
2013-11-28,Home Office,APAC,136.998,31.93800000000001
2012-08-13,Corporate,US,50.8,13.208000000000002
2012-11-13,Consumer,US,111.96,-1.3995000000000104
2013-02-28,Corporate,US,36.48,18.24
2011-04-27,Consumer,EMEA,66.6,18.6
2013-07-27,Consumer,Africa,50.75999999999999,19.26
2014-04-01,Corporate,EMEA,45.6,18.96
2014-09-03,Consumer,EMEA,95.64,12.419999999999998
2012-06-19,Consumer,Africa,39.6,9.06
2014-07-28,Home Office,Africa,54.66,2.73
2012-03-26,Corporate,LATAM,38.73599999999999,-10.344
2012-10-15,Consumer,LATAM,39.8,2.3
2013-06-27,Corporate,LATAM,132.91199999999998,-86.40799999999999
2014-09-05,Corporate,LATAM,40.32000000000001,7.2
2013-06-28,Corporate,LATAM,56.2,13.48
2013-11-18,Corporate,LATAM,66.36000000000001,-79.64000000000001
2013-10-04,Corporate,LATAM,26.016,-5.264000000000003
2014-11-25,Consumer,LATAM,93.744,9.343999999999994
2014-11-21,Corporate,EU,96.81,35.7
2014-09-23,Consumer,EU,48.42,-21.80999999999997
2014-04-17,Corporate,EU,60.48000000000001,2.97
2011-06-06,Corporate,EU,28.998,8.658
2012-11-14,Home Office,APAC,65.51999999999998,32.76
2011-11-25,Corporate,APAC,33.84150000000001,-26.638500000000004
2012-10-05,Home Office,US,46.2,12.936
2011-06-23,Consumer,US,86.376,1.079699999999999
2013-04-10,Consumer,Africa,49.44,3.45
2012-05-02,Consumer,Africa,13.38,5.07
2014-12-11,Consumer,Africa,24.93,1.23
2014-09-26,Consumer,EMEA,51.69,16.53
2014-09-18,Corporate,LATAM,29.1,0.8399999999999999
2012-04-17,Home Office,LATAM,60.96,-38.64
2014-11-19,Consumer,LATAM,53.4,9.0
2013-06-28,Corporate,LATAM,31.716,5.256
2011-07-27,Consumer,LATAM,111.12,20.0
2011-09-01,Corporate,LATAM,44.28,0.4199999999999999
2011-12-20,Corporate,LATAM,26.43,-0.0299999999999954
2013-12-23,Consumer,LATAM,34.14,0.3
2012-11-10,Corporate,EU,78.12,26.550000000000004
2011-12-07,Consumer,EU,105.57,28.020000000000003
2014-08-22,Consumer,EU,17.580000000000002,6.66
2012-11-08,Consumer,EU,29.580000000000005,5.01
2014-09-01,Corporate,EU,55.92,8.34
2013-08-22,Consumer,APAC,70.56,26.1
2013-08-22,Consumer,APAC,132.48000000000002,5.28
2011-05-26,Corporate,APAC,99.84,8.879999999999999
2011-06-03,Corporate,APAC,86.75999999999999,22.5
2014-01-18,Home Office,APAC,45.885,-34.965
2012-02-18,Corporate,APAC,85.14000000000001,5.040000000000001
2012-04-04,Home Office,US,82.34400000000001,27.791100000000004
2014-08-06,Corporate,US,13.76,6.329599999999999
2012-07-13,Corporate,US,38.88,18.6624
2012-03-26,Consumer,US,40.032,12.509999999999993
2012-03-05,Corporate,US,33.568000000000005,-5.454800000000004
2014-05-20,Consumer,US,95.992,9.5992
2011-07-20,Corporate,US,41.94,15.098399999999998
2014-09-17,Consumer,EMEA,51.36,14.37
2014-04-15,Corporate,EMEA,82.70400000000001,-95.13599999999998
2014-10-22,Corporate,Africa,27.96,5.28
2013-08-13,Consumer,Africa,50.94,14.22
2012-11-16,Consumer,EMEA,59.75999999999999,5.28
2014-11-04,Corporate,LATAM,173.16,13.84
2011-11-23,Home Office,LATAM,22.0,7.44
2012-09-19,Consumer,LATAM,41.2,18.12
2012-02-25,Corporate,LATAM,45.39999999999999,15.88
2011-06-17,Consumer,LATAM,48.0,5.2
2013-02-12,Consumer,EU,277.9245,62.10449999999999
2014-06-23,Consumer,EU,57.900000000000006,8.100000000000001
2012-02-17,Consumer,EU,73.35,27.750000000000004
2014-12-25,Corporate,EU,108.96,52.08
2012-07-04,Home Office,EU,54.99900000000001,21.969
2013-02-05,Home Office,EU,27.96,-0.6000000000000014
2012-09-01,Consumer,EU,80.24999999999999,7.95
2011-11-14,Home Office,APAC,84.06,33.480000000000004
2011-11-01,Consumer,APAC,47.43,-14.25
2013-10-16,Home Office,APAC,36.072,4.152000000000001
2014-06-11,Consumer,APAC,65.01599999999999,2.8560000000000016
2012-05-24,Home Office,APAC,78.12,37.44
2014-06-04,Consumer,APAC,165.07800000000003,-7.362000000000002
2012-07-18,Corporate,APAC,41.04,-4.2
2012-02-15,Consumer,US,41.72,13.037499999999998
2014-05-28,Home Office,US,58.34,28.0032
2013-06-15,Consumer,US,39.93600000000001,-26.623999999999995
2012-05-09,Consumer,US,48.81,23.9169
2014-01-20,Corporate,Africa,16.799999999999997,5.04
2014-10-16,Consumer,Africa,116.64,51.3
2014-04-23,Consumer,Africa,78.3,28.08
2013-03-30,Consumer,EMEA,88.38,33.57
2012-11-14,Corporate,EMEA,56.04,20.64
2013-06-25,Corporate,LATAM,113.0,40.68
2014-09-12,Consumer,LATAM,23.36,7.44
2011-09-28,Corporate,LATAM,41.568,0.6879999999999995
2011-07-27,Consumer,LATAM,192.8,0.0
2011-06-27,Corporate,LATAM,35.976,-3.624000000000004
2012-11-13,Corporate,LATAM,75.216,-6.6240000000000006
2014-11-07,Consumer,EU,46.92,15.9
2014-01-04,Consumer,EU,45.54,0.9000000000000001
2014-12-20,Consumer,APAC,71.3502,-4.909800000000001
2014-05-10,Consumer,APAC,21.36,7.02
2014-11-26,Corporate,APAC,64.11,-15.39
2014-09-08,Consumer,APAC,42.84,11.07
2014-06-18,Consumer,APAC,70.8504,-26.829599999999992
2014-03-27,Home Office,APAC,54.89999999999999,8.7
2012-01-31,Consumer,US,53.34,16.535399999999996
2014-01-13,Home Office,US,37.68,15.8256
2014-10-03,Home Office,US,34.236000000000004,-26.2476
2014-11-04,Corporate,US,26.4,11.88
2013-02-02,Consumer,US,36.4,18.2
2014-04-28,Consumer,US,139.58,39.08240000000001
2013-09-04,Corporate,US,30.96,11.223
2011-03-07,Consumer,EMEA,30.959999999999997,8.64
2012-06-15,Consumer,EMEA,42.624,-39.456
2014-07-25,Corporate,Africa,34.8,9.0
2011-07-07,Home Office,Africa,14.103000000000003,-31.497000000000003
2013-03-07,Home Office,LATAM,43.98,15.779999999999998
2012-11-05,Home Office,LATAM,82.03200000000001,-36.928
2014-12-23,Consumer,LATAM,34.68,-16.520000000000003
2014-06-09,Corporate,LATAM,54.720000000000006,15.84
2012-03-06,Consumer,LATAM,44.220000000000006,6.6
2014-12-17,Corporate,LATAM,51.6,9.24
2014-09-10,Consumer,LATAM,48.4,6.7
2013-09-18,Consumer,LATAM,63.52,14.6
2013-08-27,Corporate,EU,68.1,10.86
2011-06-15,Consumer,EU,348.3045,-61.46549999999999
2013-05-15,Consumer,EU,77.85,14.7
2014-03-10,Consumer,EU,101.46,32.46
2011-05-05,Home Office,EU,70.19999999999999,4.140000000000001
2013-12-25,Corporate,EU,17.459999999999997,8.370000000000001
2011-06-20,Home Office,EU,73.05,23.37
2012-11-01,Consumer,APAC,97.56,23.4
2012-08-14,Consumer,APAC,68.12100000000001,20.421
2014-12-10,Consumer,APAC,29.2401,-19.3599
2014-09-11,Consumer,US,33.99,14.615700000000004
2014-03-03,Corporate,US,57.96,27.2412
2011-11-07,Consumer,US,25.920000000000005,9.072
2011-01-21,Corporate,EMEA,61.2,18.96
2013-08-22,Consumer,Canada,59.400000000000006,24.9
2012-06-21,Consumer,EMEA,60.24000000000001,16.259999999999998
2012-12-24,Consumer,Africa,57.12,28.56
2012-04-18,Consumer,LATAM,58.6,0.0
2014-12-08,Corporate,LATAM,58.28,-87.41999999999999
2014-12-29,Consumer,LATAM,61.08,-30.62
2011-12-28,Home Office,LATAM,18.48,4.96
2014-09-08,Consumer,LATAM,22.64,0.0
2011-09-14,Corporate,LATAM,59.78000000000001,12.46
2012-04-05,Corporate,EU,28.379999999999995,5.64
2011-09-27,Consumer,EU,115.20000000000002,37.440000000000005
2012-12-27,Consumer,EU,26.22,1.7999999999999998
2011-04-20,Consumer,EU,66.33,11.88
2013-04-05,Corporate,EU,79.08,33.12
2014-06-10,Consumer,EU,55.92,27.36
2014-08-16,Home Office,EU,33.78,13.8
2014-07-22,Consumer,EU,59.75999999999999,-49.19999999999999
2014-06-09,Corporate,EU,250.38,100.08
2012-12-13,Consumer,APAC,27.72,13.86
2014-11-23,Home Office,APAC,79.28999999999999,18.18
2013-11-26,Consumer,APAC,73.4103,-38.81970000000001
2014-12-31,Corporate,APAC,20.9244,-14.235600000000002
2014-03-22,Consumer,APAC,56.067000000000014,-33.693000000000005
2011-06-13,Consumer,APAC,67.455,-4.094999999999999
2011-12-08,Home Office,APAC,54.582,-43.698
2012-11-19,Consumer,APAC,70.48800000000001,11.68799999999998
2014-12-02,Consumer,US,91.99,3.6795999999999935
2012-11-09,Consumer,Africa,63.870000000000005,20.43
2013-11-01,Consumer,EMEA,61.92,27.18
2014-04-15,Consumer,Africa,50.22,21.09
2013-12-05,Consumer,LATAM,67.64,32.44
2014-07-08,Home Office,LATAM,54.65999999999999,3.78
2014-04-08,Consumer,LATAM,72.9,-29.160000000000004
2013-11-01,Consumer,LATAM,54.64,24.56
2013-09-01,Consumer,LATAM,59.88000000000001,4.08
2014-09-15,Consumer,LATAM,132.95999999999998,53.120000000000005
2012-12-27,Consumer,EU,73.53,29.34
2012-06-09,Consumer,EU,59.82000000000001,-34.74000000000001
2011-12-22,Consumer,EU,131.76,-7.3199999999999985
2014-04-30,Corporate,EU,39.6,-33.3
2013-12-27,Consumer,EU,145.98,26.19
2014-09-06,Consumer,EU,99.6,11.94
2014-10-01,Consumer,APAC,45.6012,-37.0188
2013-02-12,Consumer,APAC,87.6,25.200000000000003
2013-02-02,Corporate,APAC,31.212,-3.468
2013-09-12,Home Office,APAC,78.35520000000001,4.435199999999995
2011-10-12,Consumer,APAC,49.5,1.44
2014-11-24,Consumer,US,74.11200000000001,17.6016
2011-08-05,Consumer,US,110.96,53.2608
2014-12-09,Consumer,US,31.92,8.299199999999999
2013-10-02,Consumer,US,28.352,9.568799999999996
2014-07-04,Home Office,US,30.96,11.223
2013-07-05,Consumer,US,25.4,8.636
2013-09-06,Consumer,US,85.246,-1.217800000000004
2013-11-19,Consumer,EMEA,25.824,-27.815999999999995
2014-12-18,Consumer,EMEA,71.52,24.24
2011-03-31,Consumer,EMEA,63.83999999999999,23.52
2013-02-02,Corporate,EMEA,35.76,12.12
2012-02-08,Consumer,EMEA,24.69,1.95
2014-04-17,Home Office,Africa,48.92999999999999,6.84
2014-04-09,Consumer,LATAM,45.48,9.96
2014-11-08,Consumer,LATAM,45.216,9.035999999999998
2014-11-04,Consumer,LATAM,33.779999999999994,4.0200000000000005
2011-06-07,Consumer,LATAM,52.56,12.08
2012-07-10,Consumer,LATAM,76.92,13.04
2012-09-18,Corporate,LATAM,28.020000000000003,1.38
2014-04-09,Consumer,LATAM,67.67999999999999,17.52
2014-11-14,Consumer,LATAM,73.34400000000001,-11.016000000000002
2014-04-19,Corporate,LATAM,30.66,3.6599999999999993
2012-02-04,Consumer,EU,58.536,-0.9840000000000018
2014-07-07,Corporate,EU,70.416,-42.264
2014-05-09,Consumer,EU,51.111,17.000999999999998
2014-11-07,Consumer,EU,138.39,57.96
2014-01-31,Consumer,EU,75.75,10.499999999999998
2012-03-13,Home Office,EU,55.98,26.82
2014-05-21,Corporate,EU,139.95000000000002,46.05
2012-10-05,Corporate,EU,60.48000000000001,2.97
2011-12-21,Home Office,APAC,115.74,15.0
2011-11-07,Consumer,APAC,17.712600000000002,-4.727400000000001
2014-05-14,Corporate,APAC,120.7899,1.449900000000003
2012-09-24,Consumer,US,35.96,10.428399999999996
2011-11-23,Consumer,Africa,44.580000000000005,12.9
2014-05-29,Consumer,EMEA,36.396000000000015,-77.664
2014-07-22,Home Office,EMEA,48.0,5.76
2011-06-21,Consumer,Africa,47.4,5.67
2013-09-16,Consumer,LATAM,78.92,15.76
2011-05-10,Consumer,LATAM,70.56,0.68
2013-08-13,Consumer,LATAM,192.9,40.5
2012-09-18,Home Office,LATAM,89.64000000000001,40.32000000000001
2013-08-14,Consumer,LATAM,25.84,12.640000000000002
2013-06-07,Consumer,LATAM,51.84,18.0
2014-05-15,Home Office,LATAM,57.35999999999999,14.88
2014-09-29,Home Office,LATAM,78.192,-14.368000000000006
2014-06-09,Consumer,EU,26.67,1.0499999999999998
2012-10-31,Consumer,EU,112.05,12.3
2012-09-13,Home Office,EU,41.49,6.57
2012-03-27,Consumer,EU,43.65,11.34
2014-02-28,Corporate,EU,63.072,25.152000000000005
2012-03-16,Home Office,EU,31.83,8.91
2013-08-02,Corporate,APAC,78.78450000000001,-59.5155
2014-06-17,Consumer,APAC,61.2,10.95
2013-06-14,Corporate,APAC,30.69,-5.340000000000001
2011-10-07,Consumer,APAC,33.72,15.84
2013-06-13,Consumer,APAC,52.70399999999999,-35.136
2011-03-15,Consumer,US,45.696,5.140799999999992
2014-06-10,Home Office,US,23.976000000000003,-14.385599999999997
2013-11-04,Consumer,US,43.584,15.7992
2014-11-07,Home Office,US,16.95,1.0169999999999997
2012-07-25,Corporate,US,98.46,49.23
2013-01-25,Corporate,US,45.98,7.816599999999994
2013-01-02,Consumer,Africa,136.38000000000002,28.62
2012-09-25,Corporate,Africa,24.96,1.98
2013-01-08,Consumer,EMEA,38.376,-40.344
2014-06-10,Consumer,LATAM,73.44000000000001,5.040000000000001
2013-10-31,Consumer,LATAM,35.12,2.08
2011-12-30,Consumer,LATAM,81.39999999999999,0.0
2014-09-03,Corporate,LATAM,84.84,38.16
2013-11-23,Consumer,LATAM,94.70400000000002,-0.036000000000007
2013-12-18,Home Office,LATAM,62.80000000000001,7.52
2012-06-29,Consumer,EU,52.992,-9.288
2013-09-27,Home Office,EU,58.752,7.151999999999999
2013-01-16,Consumer,EU,57.15,20.55
2011-09-23,Consumer,EU,21.438,3.317999999999999
2014-07-31,Home Office,EU,59.34,5.34
2013-06-10,Corporate,EU,60.84,18.81
2011-04-26,Corporate,EU,45.072,-33.828
2014-12-09,Consumer,EU,32.400000000000006,-15.660000000000004
2014-03-14,Consumer,EU,52.5,-17.939999999999998
2012-07-25,Consumer,EU,213.759,73.479
2011-10-20,Home Office,APAC,58.3848,-36.47520000000001
2011-08-02,Consumer,Africa,18.9,-32.75999999999999
2013-11-22,Corporate,EMEA,201.6,62.400000000000006
2011-09-22,Corporate,Africa,62.31,13.68
2013-12-27,Corporate,EMEA,29.04,10.08
2014-05-13,Consumer,EMEA,43.404,-24.965999999999998
2012-12-21,Corporate,EMEA,128.37,55.17
2011-12-15,Consumer,LATAM,37.5,3.0
2013-03-25,Consumer,LATAM,396.57600000000014,-84.38400000000003
2012-01-12,Corporate,LATAM,76.08,10.62
2013-06-04,Consumer,LATAM,89.16,31.2
2014-12-23,Consumer,LATAM,26.0,6.24
2013-09-12,Home Office,LATAM,19.272,2.872
2014-06-24,Consumer,EU,133.5,37.35
2014-10-17,Consumer,EU,20.16,8.459999999999999
2013-11-15,Consumer,EU,51.78,9.3
2013-08-27,Consumer,EU,540.54,48.6
2012-03-15,Consumer,EU,40.35,5.549999999999999
2014-06-21,Home Office,APAC,135.43200000000004,34.452
2014-12-23,Home Office,APAC,102.357,34.857
2014-10-17,Home Office,APAC,33.96,10.5
2014-02-14,Consumer,APAC,87.912,-60.768000000000015
2012-11-13,Consumer,APAC,79.56,6.36
2013-05-08,Consumer,APAC,117.0,17.549999999999997
2012-07-03,Home Office,APAC,65.01,-53.19
2014-09-26,Consumer,APAC,42.3576,-23.5224
2013-11-05,Corporate,APAC,35.892,-0.0480000000000053
2012-09-15,Corporate,US,46.384,1.159600000000001
2014-05-19,Home Office,US,43.19,20.7312
2014-05-15,Consumer,US,24.784,7.744999999999998
2012-04-12,Home Office,US,40.74,0.4073999999999991
2014-08-22,Corporate,Africa,56.88,0.54
2014-10-02,Consumer,LATAM,40.6,10.52
2013-04-15,Corporate,LATAM,44.92799999999999,-0.8319999999999936
2013-11-15,Corporate,LATAM,81.40799999999999,-46.192
2014-06-09,Consumer,LATAM,15.12,1.64
2011-05-03,Consumer,LATAM,97.264,-8.516
2011-04-27,Consumer,LATAM,41.76,-27.24
2013-10-21,Home Office,LATAM,64.25999999999999,-33.239999999999995
2013-12-18,Home Office,EU,36.666,9.396000000000008
2012-11-05,Corporate,EU,151.038,13.398
2014-11-20,Consumer,EU,100.26,21.0
2014-04-22,Corporate,EU,17.549999999999997,0.0
2011-09-08,Consumer,EU,50.625,20.205
2014-05-02,Consumer,EU,81.525,-39.22500000000001
2012-04-24,Corporate,EU,28.200000000000003,-24.840000000000003
2012-08-06,Corporate,EU,57.41999999999999,12.599999999999998
2014-11-27,Consumer,APAC,26.819999999999997,6.12
2013-02-20,Consumer,APAC,43.902,18.042
2011-04-05,Corporate,APAC,76.13999999999999,14.400000000000002
2012-09-25,Consumer,APAC,46.6032,-7.756799999999998
2014-06-23,Home Office,APAC,44.2179,-31.922100000000007
2012-11-27,Corporate,APAC,81.9486,-57.281400000000005
2013-06-12,Home Office,APAC,62.064600000000006,3.384599999999992
2014-06-26,Consumer,APAC,144.27,54.81
2011-02-07,Consumer,APAC,285.11999999999995,-104.57999999999998
2014-08-14,Corporate,APAC,69.47999999999999,-38.220000000000006
2014-08-11,Consumer,US,70.08,35.04
2011-03-14,Consumer,US,82.80000000000001,6.623999999999995
2014-08-01,Consumer,US,36.96,11.457599999999998
2013-06-10,Consumer,EMEA,56.34,16.89
2013-08-08,Consumer,EMEA,46.77,20.1
2012-07-03,Home Office,EMEA,55.908,-36.34199999999999
2013-10-25,Consumer,Africa,48.45,12.09
2011-11-08,Consumer,Africa,53.04,16.919999999999998
2011-11-11,Home Office,EMEA,18.87,4.71
2011-12-26,Corporate,EMEA,51.35999999999999,-41.09999999999998
2014-08-15,Corporate,LATAM,48.17999999999999,23.58
2011-12-24,Consumer,EU,41.64,14.04
2012-06-27,Corporate,EU,88.128,34.248
2011-12-28,Corporate,EU,36.72,13.95
2014-11-01,Corporate,EU,16.5,3.12
2011-05-31,Consumer,EU,101.628,-25.452000000000005
2014-10-06,Consumer,EU,59.16000000000001,10.02
2013-09-20,Consumer,EU,29.580000000000005,-19.56000000000001
2011-06-13,Corporate,APAC,51.03,16.830000000000002
2012-08-29,Corporate,APAC,43.8,6.99
2012-04-01,Corporate,APAC,41.6898,-3.9701999999999984
2013-11-15,Consumer,US,89.97,25.191600000000005
2011-04-12,Corporate,US,39.68,16.268800000000002
2012-08-30,Consumer,Africa,108.42,22.74
2012-08-06,Consumer,EMEA,65.82000000000001,26.31
2014-08-25,Consumer,Canada,73.05,23.37
2012-07-12,Corporate,EMEA,22.68,10.86
2014-06-23,Consumer,Africa,42.3,6.33
2012-09-15,Corporate,Africa,111.96,36.84
2014-06-17,Home Office,LATAM,25.308,-8.892
2011-10-27,Consumer,LATAM,24.72,3.4199999999999995
2014-04-15,Consumer,LATAM,48.6,24.280000000000005
2014-10-07,Corporate,LATAM,31.968000000000007,-13.872
2012-10-09,Corporate,LATAM,23.7,11.34
2013-02-19,Corporate,LATAM,34.32000000000001,9.24
2013-09-25,Home Office,LATAM,41.08800000000001,2.047999999999999
2014-09-15,Consumer,LATAM,140.24000000000004,65.84
2011-10-17,Consumer,EU,38.664,11.544
2014-09-02,Consumer,EU,61.11000000000001,0.8699999999999974
2014-10-20,Consumer,EU,97.2,41.76
2013-01-14,Consumer,EU,28.8,-2.8799999999999955
2014-07-11,Consumer,EU,94.05,20.61
2013-06-13,Consumer,EU,72.45,-57.99
2013-06-20,Corporate,APAC,141.42600000000002,23.436
2012-10-05,Home Office,APAC,15.599999999999998,6.540000000000001
2012-10-06,Corporate,APAC,74.79,5.130000000000001
2012-04-07,Consumer,APAC,33.96,5.04
2014-07-23,Consumer,APAC,40.824,13.553999999999997
2011-05-31,Home Office,APAC,65.16,32.58
2012-05-14,Home Office,US,18.588000000000005,-13.6312
2012-11-08,Consumer,US,92.94,41.82299999999999
2011-12-16,Consumer,US,56.568,-74.9526
2014-09-30,Consumer,US,99.2,25.792
2011-05-21,Consumer,US,18.239999999999995,-31.00800000000001
2013-11-28,Consumer,US,34.650000000000006,9.702
2014-07-23,Corporate,EMEA,138.57,45.72
2013-12-10,Corporate,Africa,55.92,10.56
2013-07-19,Consumer,Africa,43.92,15.36
2012-05-11,Corporate,EMEA,98.85,34.59
2013-12-11,Corporate,Africa,48.708,-74.77199999999999
2014-05-23,Consumer,LATAM,20.496,7.656000000000001
2013-09-06,Consumer,LATAM,44.0,3.5200000000000005
2014-10-27,Consumer,LATAM,48.912,-5.508
2014-02-24,Consumer,LATAM,26.360000000000003,8.16
2013-09-05,Home Office,LATAM,50.784,-15.295999999999982
2013-01-08,Corporate,LATAM,79.9,31.9
2014-12-24,Consumer,EU,55.92,27.36
2013-08-24,Consumer,EU,52.2,4.68
2013-06-07,Consumer,EU,44.81999999999999,3.96
2013-09-16,Corporate,EU,63.0,28.32
2013-03-08,Home Office,EU,113.58,45.36
2013-02-05,Corporate,EU,46.17,0.0
2013-03-21,Consumer,EU,40.25999999999999,10.44
2012-12-18,Corporate,EU,35.52,0.24
2012-12-19,Corporate,APAC,55.32299999999999,19.593000000000004
2013-06-10,Consumer,APAC,30.36,-16.68
2011-01-31,Home Office,APAC,113.4,55.56
2014-06-18,Corporate,APAC,64.5,22.5
2014-12-10,Consumer,APAC,47.43449999999999,17.134500000000003
2013-12-31,Consumer,APAC,85.932,11.442
2014-08-29,Consumer,US,25.344,7.92
2014-09-08,Consumer,US,29.24,9.8685
2012-09-06,Consumer,US,85.98,22.354800000000004
2014-02-06,Corporate,EMEA,47.64,10.47
2011-08-10,Consumer,EMEA,72.67200000000001,-40.008
2011-06-27,Home Office,Africa,52.58700000000001,-73.623
